trade_go,trade_come,buy_from_shop,sell_to_shop,buy_from_personal_shop,sell_to_person,mail_go,mail_come,invite,join,revival,fight,friend_num,friend_num_change_count,too_much_gain,too_much_AP,trade_go_perday,trade_come_perday,buy_from_shop_perday,sell_to_shop_perday,buy_from_personal_shop_perday,mail_go_perday,mail_come_perday,invite_perday,join_perday,revival_perday,fight_perday
10.0,46.0,146.0,178.0,0.0,0.0,2.0,8.0,7.0,62.0,0.0,0.0,44.0,2.0,0.0,0.0,1.4285714285714286,6.571428571428571,20.857142857142858,25.42857142857143,0.0,0.2857142857142857,1.1428571428571428,1.0,8.857142857142858,0.0,0.0
63.0,68.0,12.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.714285714285714,1.7142857142857142,26.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,4.0,14.0,165.0,0.0,0.0,0.0,4.0,1.0,18.0,2.0,0.0,13.0,2.0,0.0,0.0,0.25,1.0,3.5,41.25,0.0,0.0,1.0,0.25,4.5,0.5,0.0
3.0,2.0,64.0,448.0,0.0,0.0,12.0,15.0,1.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,9.142857142857142,64.0,0.0,1.7142857142857142,2.142857142857143,0.14285714285714285,2.5714285714285716,0.42857142857142855,0.0
0.0,0.0,116.0,48.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,12.0,0.0,0.0,1.0,0.0,1.75,0.0,0.0
4.0,3.0,28.0,35.0,0.0,0.0,8.0,20.0,37.0,33.0,4.0,7.0,36.0,3.0,0.0,1.0,0.6666666666666666,0.5,4.666666666666667,5.833333333333332,0.0,1.3333333333333333,3.333333333333333,6.166666666666668,5.5,0.6666666666666666,1.1666666666666667
19.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7142857142857144,0.0,0.0,17.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,4.0,54.0,4.0,0.0,0.0,0.0,17.0,5.0,0.0,1.0,4.0,1.0,0.0,0.0,0.2,0.4,0.8,10.8,0.8,0.0,0.0,3.4,1.0,0.0,0.2
151.0,28.0,22.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.571428571428577,4.0,3.1428571428571432,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,2.0,86.0,241.0,1.0,0.0,5.0,6.0,7.0,29.0,6.0,0.0,91.0,12.0,0.0,0.0,2.142857142857143,0.2857142857142857,12.285714285714285,34.42857142857143,0.14285714285714285,0.7142857142857143,0.8571428571428571,1.0,4.142857142857143,0.8571428571428571,0.0
2.0,3.0,16.0,107.0,1.0,0.0,0.0,7.0,6.0,14.0,2.0,1.0,0.0,0.0,0.0,0.0,0.4,0.6,3.2,21.4,0.2,0.0,1.4,1.2,2.8,0.4,0.2
211.0,244.0,22.0,219.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.142857142857146,34.857142857142854,3.1428571428571432,31.285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
2.0,2.0,4.0,114.0,0.0,0.0,0.0,3.0,21.0,7.0,0.0,2.0,6.0,2.0,0.0,0.0,0.5,0.5,1.0,28.5,0.0,0.0,0.75,5.25,1.75,0.0,0.5
5.0,32.0,17.0,191.0,0.0,0.0,0.0,6.0,10.0,42.0,0.0,0.0,10.0,6.0,0.0,0.0,0.7142857142857143,4.571428571428571,2.4285714285714284,27.285714285714285,0.0,0.0,0.8571428571428571,1.4285714285714286,6.0,0.0,0.0
1.0,2.0,54.0,141.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,1.0,3.0,1.0,0.0,0.0,0.14285714285714285,0.2857142857142857,7.7142857142857135,20.142857142857142,0.0,0.0,0.2857142857142857,0.0,2.5714285714285716,0.0,0.14285714285714285
3.0,5.0,30.0,94.0,0.0,0.0,1.0,16.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8333333333333334,5.0,15.666666666666664,0.0,0.16666666666666666,2.6666666666666665,0.5,1.1666666666666667,0.0,0.0
141.0,126.0,67.0,10.0,1.0,17.0,0.0,2.0,41.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,20.142857142857142,18.0,9.571428571428571,1.4285714285714286,0.14285714285714285,0.0,0.2857142857142857,5.857142857142858,1.0,0.0,0.0
13.0,28.0,48.0,368.0,5.0,2.0,2.0,3.0,51.0,41.0,0.0,5.0,31.0,1.0,0.0,0.0,1.8571428571428568,4.0,6.857142857142858,52.57142857142857,0.7142857142857143,0.2857142857142857,0.42857142857142855,7.2857142857142865,5.857142857142858,0.0,0.7142857142857143
11.0,4.0,40.0,104.0,0.0,0.0,1.0,1.0,10.0,22.0,0.0,0.0,5.0,2.0,0.0,0.0,1.5714285714285714,0.5714285714285714,5.7142857142857135,14.857142857142858,0.0,0.14285714285714285,0.14285714285714285,1.4285714285714286,3.1428571428571432,0.0,0.0
6.0,3.0,3.0,33.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,1.2,0.6,0.6,6.6,0.0,0.0,0.0,1.4,0.2,0.2,0.0
40.0,32.0,157.0,379.0,0.0,0.0,0.0,1.0,15.0,36.0,0.0,4.0,5.0,3.0,0.0,0.0,6.666666666666668,5.333333333333333,26.16666666666667,63.16666666666666,0.0,0.0,0.16666666666666666,2.5,6.0,0.0,0.6666666666666666
0.0,2.0,70.0,187.0,0.0,0.0,7.0,9.0,16.0,22.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.2857142857142857,10.0,26.714285714285715,0.0,1.0,1.2857142857142858,2.2857142857142856,3.1428571428571432,0.0,0.5714285714285714
1.0,2.0,27.0,26.0,0.0,0.0,0.0,2.0,2.0,17.0,2.0,5.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,3.8571428571428568,3.7142857142857135,0.0,0.0,0.2857142857142857,0.2857142857142857,2.4285714285714284,0.2857142857142857,0.7142857142857143
1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,13.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0
28.0,8.0,17.0,134.0,0.0,0.0,2.0,5.0,64.0,29.0,0.0,0.0,22.0,3.0,0.0,0.0,4.0,1.1428571428571428,2.4285714285714284,19.142857142857142,0.0,0.2857142857142857,0.7142857142857143,9.142857142857142,4.142857142857143,0.0,0.0
1.0,1.0,26.0,154.0,0.0,0.0,1.0,1.0,1.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,3.7142857142857135,22.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,4.714285714285714,0.0,0.14285714285714285
0.0,0.0,10.0,7.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333333333333333,2.333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0
3.0,7.0,3.0,69.0,0.0,0.0,2.0,1.0,39.0,4.0,0.0,1.0,63.0,1.0,0.0,0.0,0.5,1.1666666666666667,0.5,11.5,0.0,0.3333333333333333,0.16666666666666666,6.5,0.6666666666666666,0.0,0.16666666666666666
2.0,2.0,5.0,42.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,4.0,1.0,0.0,0.0,0.4,0.4,1.0,8.4,0.0,0.0,0.0,1.8,1.4,0.0,0.0
130.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,10.0,0.0,0.0,0.0,0.0,0.0,18.571428571428573,17.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,3.2857142857142856,1.4285714285714286,0.0
1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
4.0,6.0,1.0,44.0,0.0,0.0,0.0,0.0,20.0,9.0,0.0,0.0,73.0,2.0,0.0,0.0,0.6666666666666666,1.0,0.16666666666666666,7.333333333333332,0.0,0.0,0.0,3.333333333333333,1.5,0.0,0.0
0.0,0.0,26.0,42.0,0.0,0.0,1.0,3.0,21.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,10.5,0.0,0.25,0.75,5.25,2.0,0.0,0.25
6.0,2.0,13.0,53.0,0.0,0.0,0.0,1.0,26.0,10.0,0.0,0.0,25.0,2.0,0.0,0.0,0.8571428571428571,0.2857142857142857,1.8571428571428568,7.571428571428571,0.0,0.0,0.14285714285714285,3.7142857142857135,1.4285714285714286,0.0,0.0
1.0,1.0,2.0,44.0,0.0,0.0,0.0,2.0,10.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,22.0,0.0,0.0,1.0,5.0,5.5,0.0,1.5
14.0,88.0,70.0,247.0,2.0,0.0,2.0,14.0,14.0,95.0,4.0,0.0,16.0,1.0,0.0,0.0,2.0,12.571428571428573,10.0,35.285714285714285,0.2857142857142857,0.2857142857142857,2.0,2.0,13.571428571428573,0.5714285714285714,0.0
19.0,3.0,60.0,332.0,0.0,0.0,0.0,47.0,90.0,13.0,1.0,8.0,0.0,0.0,0.0,0.0,2.7142857142857144,0.42857142857142855,8.571428571428571,47.42857142857143,0.0,0.0,6.7142857142857135,12.857142857142858,1.8571428571428568,0.14285714285714285,1.1428571428571428
0.0,0.0,42.0,49.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,8.4,9.8,0.0,0.0,0.0,0.4,0.8,0.0,0.0
0.0,0.0,172.0,225.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.57142857142857,32.142857142857146,0.0,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,0.0,0.0
0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
9.0,6.0,61.0,234.0,0.0,0.0,3.0,3.0,8.0,12.0,0.0,8.0,4.0,3.0,0.0,0.0,1.2857142857142858,0.8571428571428571,8.714285714285714,33.42857142857143,0.0,0.42857142857142855,0.42857142857142855,1.1428571428571428,1.7142857142857142,0.0,1.1428571428571428
0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,6.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
6.0,0.0,1.0,63.0,0.0,0.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,31.5,0.0,8.0,0.5,0.0,0.5,0.0,0.0
2.0,7.0,1.0,27.0,0.0,0.0,0.0,5.0,18.0,9.0,0.0,1.0,53.0,4.0,0.0,0.0,0.5,1.75,0.25,6.75,0.0,0.0,1.25,4.5,2.25,0.0,0.25
1.0,4.0,31.0,74.0,0.0,0.0,1.0,2.0,8.0,18.0,0.0,0.0,79.0,2.0,0.0,0.0,0.16666666666666666,0.6666666666666666,5.166666666666667,12.333333333333336,0.0,0.16666666666666666,0.3333333333333333,1.3333333333333333,3.0,0.0,0.0
4.0,2.0,96.0,232.0,0.0,0.0,2.0,8.0,31.0,51.0,2.0,1.0,6.0,7.0,0.0,0.0,0.5714285714285714,0.2857142857142857,13.714285714285715,33.142857142857146,0.0,0.2857142857142857,1.1428571428571428,4.428571428571429,7.2857142857142865,0.2857142857142857,0.14285714285714285
1.0,2.0,39.0,133.0,0.0,0.0,6.0,4.0,83.0,31.0,4.0,11.0,34.0,2.0,0.0,0.0,0.14285714285714285,0.2857142857142857,5.571428571428571,19.0,0.0,0.8571428571428571,0.5714285714285714,11.857142857142858,4.428571428571429,0.5714285714285714,1.5714285714285714
0.0,0.0,0.0,28.0,0.0,0.0,0.0,3.0,44.0,4.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.6,8.8,0.8,0.0,0.0
1.0,1.0,4.0,48.0,1.0,0.0,0.0,7.0,2.0,15.0,1.0,0.0,28.0,4.0,0.0,0.0,0.25,0.25,1.0,12.0,0.25,0.0,1.75,0.5,3.75,0.25,0.0
0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,2.0,1.0,1.5,0.0,0.0
30.0,171.0,13.0,84.0,0.0,0.0,1.0,4.0,26.0,14.0,3.0,4.0,40.0,1.0,0.0,0.0,5.0,28.5,2.1666666666666665,14.0,0.0,0.16666666666666666,0.6666666666666666,4.333333333333333,2.333333333333333,0.5,0.6666666666666666
2.0,10.0,68.0,434.0,0.0,0.0,5.0,8.0,22.0,84.0,2.0,0.0,2.0,2.0,0.0,0.0,0.2857142857142857,1.4285714285714286,9.714285714285714,62.0,0.0,0.7142857142857143,1.1428571428571428,3.1428571428571432,12.0,0.2857142857142857,0.0
0.0,3.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,25.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
4.0,1.0,38.0,50.0,1.0,0.0,9.0,19.0,18.0,32.0,0.0,0.0,87.0,2.0,0.0,0.0,0.8,0.2,7.6,10.0,0.2,1.8,3.8,3.6,6.4,0.0,0.0
0.0,0.0,30.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285714285714286,22.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,16.0,28.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,14.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
1.0,0.0,13.0,1.0,0.0,0.0,1.0,1.0,10.0,16.0,0.0,9.0,11.0,3.0,0.0,0.0,0.16666666666666666,0.0,2.1666666666666665,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,1.6666666666666667,2.6666666666666665,0.0,1.5
23.0,5.0,21.0,151.0,0.0,0.0,0.0,7.0,26.0,12.0,2.0,0.0,2.0,1.0,0.0,0.0,3.2857142857142856,0.7142857142857143,3.0,21.571428571428577,0.0,0.0,1.0,3.7142857142857135,1.7142857142857142,0.2857142857142857,0.0
17.0,17.0,34.0,76.0,0.0,0.0,2.0,4.0,48.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4285714285714284,2.4285714285714284,4.857142857142857,10.857142857142858,0.0,0.2857142857142857,0.5714285714285714,6.857142857142858,1.4285714285714286,0.0,0.0
9.0,12.0,48.0,164.0,2.0,0.0,5.0,48.0,21.0,50.0,0.0,6.0,2.0,1.0,0.0,0.0,1.2857142857142858,1.7142857142857142,6.857142857142858,23.42857142857143,0.2857142857142857,0.7142857142857143,6.857142857142858,3.0,7.142857142857142,0.0,0.8571428571428571
0.0,1.0,16.0,120.0,0.0,0.0,0.0,0.0,4.0,21.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.14285714285714285,2.2857142857142856,17.142857142857142,0.0,0.0,0.0,0.5714285714285714,3.0,0.14285714285714285,0.0
2.0,0.0,10.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,1.4285714285714286,20.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,8.0,21.0,84.0,0.0,0.0,1.0,1.0,13.0,23.0,0.0,0.0,36.0,4.0,0.0,0.0,0.8333333333333334,1.3333333333333333,3.5,14.0,0.0,0.16666666666666666,0.16666666666666666,2.1666666666666665,3.8333333333333335,0.0,0.0
0.0,0.0,4.0,88.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,12.571428571428573,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0
3.0,4.0,11.0,50.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,10.0,7.0,0.0,0.0,0.75,1.0,2.75,12.5,0.0,0.0,0.0,0.0,3.5,0.0,0.0
8.0,4.0,24.0,64.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,12.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,16.0,18.0,174.0,0.0,0.0,0.0,6.0,80.0,44.0,1.0,5.0,63.0,3.0,0.0,0.0,0.42857142857142855,2.2857142857142856,2.5714285714285716,24.857142857142854,0.0,0.0,0.8571428571428571,11.428571428571427,6.285714285714287,0.14285714285714285,0.7142857142857143
2.0,4.0,70.0,314.0,0.0,3.0,1.0,6.0,28.0,47.0,1.0,1.0,12.0,3.0,0.0,0.0,0.2857142857142857,0.5714285714285714,10.0,44.85714285714285,0.0,0.14285714285714285,0.8571428571428571,4.0,6.7142857142857135,0.14285714285714285,0.14285714285714285
0.0,1.0,11.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.5,15.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
8.0,9.0,30.0,50.0,0.0,0.0,1.0,11.0,34.0,21.0,3.0,3.0,0.0,0.0,0.0,0.0,1.6,1.8,6.0,10.0,0.0,0.2,2.2,6.8,4.2,0.6,0.6
2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,2.333333333333333,0.0,0.0,0.0,3.6666666666666665,2.333333333333333,0.0,0.0
5.0,5.0,40.0,294.0,0.0,0.0,6.0,8.0,15.0,18.0,3.0,7.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.7142857142857143,5.7142857142857135,42.0,0.0,0.8571428571428571,1.1428571428571428,2.142857142857143,2.5714285714285716,0.42857142857142855,1.0
21.0,3.0,16.0,101.0,0.0,0.0,23.0,21.0,13.0,14.0,0.0,2.0,76.0,8.0,0.0,0.0,4.2,0.6,3.2,20.2,0.0,4.6,4.2,2.6,2.8,0.0,0.4
2.0,2.0,82.0,17.0,1.0,2.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,11.714285714285715,2.4285714285714284,0.14285714285714285,0.42857142857142855,0.0,0.42857142857142855,0.42857142857142855,0.0,0.0
4.0,0.0,2.0,51.0,0.0,0.0,1.0,8.0,14.0,10.0,0.0,5.0,4.0,1.0,0.0,0.0,0.8,0.0,0.4,10.2,0.0,0.2,1.6,2.8,2.0,0.0,1.0
0.0,0.0,21.0,224.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,0.0,0.0,0.8571428571428571,0.0,0.2857142857142857,0.0,0.2857142857142857
0.0,0.0,42.0,158.0,0.0,0.0,21.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.5,39.5,0.0,5.25,3.25,0.0,0.0,0.0,0.0
15.0,4.0,19.0,50.0,0.0,0.0,0.0,2.0,36.0,36.0,1.0,3.0,11.0,1.0,0.0,0.0,2.142857142857143,0.5714285714285714,2.7142857142857144,7.142857142857142,0.0,0.0,0.2857142857142857,5.142857142857143,5.142857142857143,0.14285714285714285,0.42857142857142855
0.0,0.0,1.0,41.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8.2,0.0,0.0,0.2,0.0,2.0,0.2,0.0
5.0,2.0,46.0,179.0,0.0,0.0,4.0,22.0,80.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,6.571428571428571,25.57142857142857,0.0,0.5714285714285714,3.1428571428571432,11.428571428571427,2.5714285714285716,0.0,0.0
3.0,8.0,2.0,48.0,0.0,0.0,2.0,1.0,12.0,16.0,2.0,7.0,0.0,0.0,0.0,0.0,0.5,1.3333333333333333,0.3333333333333333,8.0,0.0,0.3333333333333333,0.16666666666666666,2.0,2.6666666666666665,0.3333333333333333,1.1666666666666667
1.0,2.0,54.0,124.0,0.0,0.0,3.0,19.0,5.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.14285714285714285,0.2857142857142857,7.7142857142857135,17.714285714285715,0.0,0.42857142857142855,2.7142857142857144,0.7142857142857143,0.5714285714285714,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,17.0,141.0,0.0,0.0,2.0,4.0,20.0,28.0,2.0,1.0,40.0,2.0,0.0,0.0,0.0,0.0,2.4285714285714284,20.142857142857142,0.0,0.2857142857142857,0.5714285714285714,2.8571428571428568,4.0,0.2857142857142857,0.14285714285714285
0.0,0.0,10.0,76.0,0.0,0.0,0.0,1.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,19.0,0.0,0.0,0.25,1.75,2.75,0.25,0.0
0.0,0.0,4.0,148.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,21.142857142857142,0.0,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.0
3.0,1.0,88.0,244.0,0.0,0.0,0.0,0.0,28.0,23.0,0.0,1.0,3.0,2.0,0.0,0.0,0.42857142857142855,0.14285714285714285,12.571428571428573,34.857142857142854,0.0,0.0,0.0,4.0,3.2857142857142856,0.0,0.14285714285714285
0.0,14.0,44.0,71.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,8.8,14.2,0.0,0.0,1.2,0.0,0.0,0.0,0.0
0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666668,0.0,0.0,0.0,0.0,0.3333333333333333,4.0,0.0,1.0
4.0,10.0,39.0,196.0,0.0,27.0,1.0,30.0,18.0,43.0,2.0,6.0,31.0,7.0,0.0,0.0,0.5714285714285714,1.4285714285714286,5.571428571428571,28.0,0.0,0.14285714285714285,4.285714285714286,2.5714285714285716,6.142857142857142,0.2857142857142857,0.8571428571428571
5.0,2.0,12.0,62.0,0.0,0.0,0.0,1.0,4.0,14.0,2.0,0.0,4.0,2.0,0.0,0.0,0.7142857142857143,0.2857142857142857,1.7142857142857142,8.857142857142858,0.0,0.0,0.14285714285714285,0.5714285714285714,2.0,0.2857142857142857,0.0
