class,login_count,logout_count,login_day_count,play_time,avg_money,ip_count,max_level,playtime_per_day,sit_count,exp_get_amout,item_get_count,exp_repair_count,money_get_count,abyss,use_portal_count,killed_by_pc,killed_by_npc,teleport_count,reborn_count,question_count,sit_count_perday,item_get_count_perday,exp_repair_count_perday,money_get_count_perday,use_portal_count_perday,teleport_count_perday,total_party_time,guild_join_count,average_party_time,login_total_day
0,191.0,191.0,1.0,349486.0,-42.53814745082778,191.0,31.0,23299.066666666666,595.0,358808938.0,168431.0,0.0,3979.0,0.0,0.0,163.0,43.0,493.0,153.0,564.0,39.66666666666666,11228.733333333335,0.0,265.26666666666665,0.0,32.86666666666667,72049.0,0.0,3002.041666666666,15.0
0,6.0,6.0,1.0,11707.0,0.35209703596139064,6.0,11.0,5853.5,2.0,320509.0,5315.0,0.0,99.0,0.0,0.0,0.0,1.0,9.0,1.0,45.0,1.0,2657.5,0.0,49.5,0.0,4.5,0.0,0.0,0.0,2.0
0,55.0,54.0,1.0,450924.0,-45.17616494132049,55.0,0.0,30061.6,297.0,382450423.0,2985.0,0.0,3411.0,0.0,0.0,17.0,122.0,386.0,104.0,64.0,19.8,199.0,0.0,227.4,0.0,25.73333333333333,87383.0,0.0,5140.176470588235,15.0
0,19.0,18.0,1.0,1177760.0,-11.112117069691617,19.0,47.0,84125.71428571429,1150.0,486779696.0,46897.0,0.0,19284.0,0.0,0.0,193.0,31.0,236.0,168.0,3000.0,82.14285714285714,3349.785714285714,0.0,1377.4285714285709,0.0,16.857142857142858,0.0,1.0,0.0,14.0
0,141.0,141.0,1.0,383458.0,-16.305261593186213,141.0,40.0,27389.857142857134,409.0,327015091.0,17177.0,0.0,2735.0,0.0,0.0,30.0,61.0,424.0,50.0,50.0,29.214285714285715,1226.9285714285713,0.0,195.35714285714286,0.0,30.285714285714285,31232.0,2.0,3470.222222222222,14.0
0,17.0,15.0,1.0,1084347.0,21.626888809578485,17.0,46.0,72289.8,11321.0,623296751.0,41719.0,0.0,6938.0,0.0,0.0,87.0,263.0,343.0,304.0,1.0,754.7333333333332,2781.266666666667,0.0,462.53333333333336,0.0,22.86666666666667,0.0,0.0,0.0,15.0
0,4.0,4.0,1.0,20204.0,116.6161156206692,4.0,0.0,10102.0,58.0,6267851.0,74.0,0.0,8.0,0.0,0.0,0.0,2.0,12.0,1.0,0.0,29.0,37.0,0.0,4.0,0.0,6.0,1992.0,0.0,1992.0,2.0
1,33.0,32.0,1.0,989253.0,-0.03730592679526875,33.0,31.0,76096.38461538461,3815.0,38409765.0,72278.0,0.0,130.0,0.0,0.0,34.0,26.0,146.0,64.0,5.0,293.46153846153845,5559.846153846153,0.0,10.0,0.0,11.230769230769232,8.0,0.0,8.0,13.0
0,20.0,19.0,1.0,162187.0,1.1436243348727086,20.0,24.0,16218.7,6.0,10389198.0,3858.0,0.0,751.0,0.0,0.0,1.0,25.0,134.0,24.0,174.0,0.6,385.8,0.0,75.1,0.0,13.4,29222.0,0.0,9740.666666666666,10.0
0,50.0,50.0,1.0,76262.0,-6.033647163725053,50.0,23.0,8473.555555555555,43.0,12973754.0,529.0,0.0,268.0,0.0,0.0,1.0,10.0,35.0,8.0,13.0,4.777777777777779,58.77777777777778,0.0,29.777777777777786,0.0,3.888888888888889,0.0,0.0,0.0,9.0
0,19.0,18.0,1.0,164903.0,-13.912700193447057,19.0,0.0,14991.181818181818,329.0,99273755.0,31789.0,0.0,2776.0,0.0,0.0,14.0,36.0,478.0,144.0,40.0,29.90909090909091,2889.909090909091,0.0,252.3636363636364,0.0,43.45454545454545,6122.0,1.0,874.5714285714287,11.0
0,179.0,179.0,1.0,689146.0,33.48235207053367,179.0,0.0,49224.714285714275,439.0,786131569.0,65841.0,0.0,5212.0,0.0,1.0,25.0,55.0,627.0,46.0,437.0,31.357142857142854,4702.928571428572,0.0,372.28571428571433,0.07142857142857142,44.78571428571429,36384.0,0.0,5197.714285714285,14.0
0,8.0,8.0,1.0,78748.0,46.99244425255245,8.0,0.0,15749.6,32.0,129738309.0,6106.0,0.0,754.0,0.0,0.0,4.0,13.0,82.0,11.0,17.0,6.4,1221.2,0.0,150.8,0.0,16.4,5533.0,0.0,5533.0,5.0
0,4.0,4.0,1.0,14586.0,-1579.7464692170574,4.0,0.0,3646.5,4.0,12192578.0,81.0,0.0,152.0,0.0,0.0,0.0,2.0,14.0,2.0,2.0,1.0,20.25,0.0,38.0,0.0,3.5,0.0,0.0,0.0,4.0
0,15.0,13.0,1.0,828781.0,15.470859008592136,15.0,35.0,69065.08333333331,553.0,93071141.0,58197.0,0.0,68.0,0.0,0.0,84.0,37.0,159.0,104.0,395.0,46.08333333333334,4849.75,0.0,5.666666666666668,0.0,13.25,659.0,1.0,659.0,12.0
0,85.0,85.0,1.0,221198.0,-34.82927964990642,85.0,43.0,20108.909090909092,416.0,228964244.0,115785.0,0.0,2268.0,0.0,0.0,127.0,55.0,386.0,121.0,56.0,37.81818181818182,10525.90909090909,0.0,206.1818181818182,0.0,35.09090909090909,13596.0,0.0,1133.0,11.0
0,105.0,105.0,1.0,497285.0,25.953750867208942,105.0,49.0,33152.333333333336,300.0,559500866.0,92908.0,0.0,4658.0,0.0,0.0,10.0,141.0,421.0,108.0,111.0,20.0,6193.866666666668,0.0,310.53333333333336,0.0,28.066666666666666,65712.0,0.0,3458.5263157894733,15.0
0,290.0,290.0,1.0,522497.0,2.893337186624995,290.0,37.0,34833.13333333333,421.0,312090317.0,137247.0,0.0,3012.0,356.0,3.0,163.0,104.0,578.0,165.0,71.0,28.066666666666666,9149.8,0.0,200.8,0.2,38.53333333333333,72890.0,0.0,1970.0,15.0
0,75.0,76.0,1.0,139876.0,-90.13689267637051,75.0,36.0,10759.692307692309,154.0,89247279.0,51001.0,0.0,1472.0,0.0,0.0,38.0,42.0,272.0,53.0,81.0,11.846153846153848,3923.1538461538453,0.0,113.23076923076924,0.0,20.923076923076927,8948.0,0.0,1789.6,13.0
0,2.0,2.0,1.0,24075.0,6.727019730010384,2.0,14.0,12037.5,31.0,860846.0,1253.0,0.0,240.0,0.0,0.0,0.0,0.0,19.0,0.0,59.0,15.5,626.5,0.0,120.0,0.0,9.5,0.0,0.0,0.0,2.0
0,36.0,36.0,1.0,256592.0,12.362661345638212,36.0,50.0,23326.545454545456,241.0,272978709.0,23074.0,0.0,2174.0,0.0,1.0,36.0,35.0,315.0,49.0,154.0,21.90909090909091,2097.6363636363635,0.0,197.63636363636363,0.09090909090909093,28.63636363636364,46440.0,1.0,3870.0,11.0
0,14.0,14.0,1.0,1055422.0,3.3632793328166364,14.0,0.0,81186.30769230769,1352.0,1000391161.0,84715.0,0.0,6908.0,0.0,0.0,0.0,82.0,145.0,66.0,1.0,104.0,6516.538461538462,0.0,531.3846153846154,0.0,11.153846153846152,0.0,0.0,0.0,13.0
0,49.0,49.0,1.0,67891.0,6.3258016526490985,49.0,0.0,4849.357142857143,0.0,3000.0,100587.0,0.0,98.0,0.0,0.0,0.0,0.0,54.0,0.0,2.0,0.0,7184.7857142857165,0.0,7.0,0.0,3.8571428571428568,0.0,0.0,0.0,14.0
0,10.0,10.0,1.0,54623.0,4.358896435567435,10.0,16.0,6827.875,41.0,1513861.0,1053.0,0.0,339.0,0.0,0.0,0.0,7.0,35.0,8.0,85.0,5.125,131.625,0.0,42.375,0.0,4.375,2009.0,0.0,2009.0,8.0
1,214.0,214.0,1.0,358621.0,-19.584377378904193,214.0,25.0,35862.1,17.0,28195828.0,118304.0,0.0,212.0,0.0,4.0,12.0,6.0,58.0,20.0,898.0,1.7,11830.4,0.0,21.2,0.4,5.8,3397.0,0.0,178.78947368421055,10.0
0,20.0,20.0,1.0,90687.0,5.273346786198683,20.0,22.0,10076.333333333334,103.0,13367582.0,13079.0,0.0,936.0,0.0,0.0,15.0,17.0,72.0,27.0,75.0,11.444444444444445,1453.2222222222226,0.0,104.0,0.0,8.0,3488.0,2.0,3488.0,9.0
0,62.0,61.0,1.0,264077.0,48.011023300022345,62.0,39.0,17605.133333333335,482.0,67373238.0,699.0,0.0,628.0,0.0,16.0,119.0,165.0,424.0,235.0,70.0,32.13333333333333,46.6,0.0,41.86666666666667,1.0666666666666669,28.266666666666666,73125.0,0.0,3179.347826086957,15.0
0,59.0,59.0,1.0,179527.0,-12.038278364814206,59.0,37.0,19947.44444444444,66.0,68274662.0,6929.0,0.0,393.0,0.0,1.0,29.0,41.0,241.0,53.0,41.0,7.333333333333332,769.8888888888887,0.0,43.66666666666666,0.1111111111111111,26.777777777777786,20904.0,0.0,2090.4,9.0
0,15.0,15.0,1.0,102569.0,5.64132437676101,15.0,23.0,34189.666666666664,227.0,8703857.0,5321.0,0.0,799.0,0.0,0.0,0.0,22.0,72.0,21.0,119.0,75.66666666666667,1773.666666666667,0.0,266.3333333333333,0.0,24.0,31645.0,0.0,5274.166666666667,3.0
0,43.0,42.0,1.0,566690.0,-2.761158658172899,43.0,0.0,37779.333333333336,499.0,588634557.0,305884.0,0.0,5675.0,0.0,0.0,256.0,118.0,840.0,236.0,664.0,33.266666666666666,20392.266666666666,0.0,378.33333333333326,0.0,56.0,9548.0,1.0,3182.666666666666,15.0
0,5.0,5.0,1.0,26657.0,30.824811494166635,5.0,0.0,8885.666666666666,16.0,59477271.0,32800.0,0.0,537.0,0.0,0.0,11.0,9.0,35.0,13.0,6.0,5.333333333333333,10933.333333333334,0.0,179.0,0.0,11.666666666666664,0.0,0.0,0.0,3.0
0,103.0,103.0,1.0,319071.0,-69.16488806566564,103.0,0.0,22790.785714285717,347.0,410065449.0,7195.0,0.0,4820.0,0.0,0.0,152.0,33.0,380.0,112.0,382.0,24.785714285714285,513.9285714285714,0.0,344.28571428571433,0.0,27.142857142857146,4295.0,0.0,859.0,14.0
0,41.0,41.0,1.0,373738.0,2.7133366154899963,41.0,37.0,26695.571428571428,528.0,118055081.0,14941.0,0.0,774.0,0.0,5.0,36.0,109.0,405.0,98.0,92.0,37.714285714285715,1067.2142857142858,0.0,55.28571428571429,0.35714285714285715,28.92857142857143,46372.0,1.0,2107.818181818182,14.0
0,11.0,11.0,1.0,57095.0,-1.9446536474297225,11.0,0.0,11419.0,9.0,14301740.0,240.0,0.0,34.0,0.0,0.0,16.0,1.0,26.0,15.0,8.0,1.8,48.0,0.0,6.8,0.0,5.2,359.0,0.0,359.0,5.0
0,77.0,78.0,1.0,77458.0,-17.421505848330707,77.0,36.0,5958.3076923076915,107.0,22401221.0,11395.0,0.0,55.0,0.0,6.0,14.0,12.0,82.0,21.0,7.0,8.23076923076923,876.5384615384613,0.0,4.230769230769232,0.4615384615384616,6.3076923076923075,23.0,0.0,23.0,13.0
0,80.0,80.0,1.0,91345.0,-9.78759647490284,80.0,30.0,7612.083333333332,132.0,23809250.0,2963.0,0.0,353.0,0.0,0.0,7.0,4.0,207.0,105.0,176.0,11.0,246.91666666666663,0.0,29.41666666666667,0.0,17.25,0.0,0.0,0.0,12.0
1,10.0,10.0,1.0,111835.0,-2.3055304689945006,10.0,25.0,15976.428571428567,215.0,10708698.0,2671.0,0.0,325.0,0.0,0.0,0.0,8.0,43.0,8.0,29.0,30.714285714285715,381.57142857142856,0.0,46.42857142857143,0.0,6.142857142857142,4595.0,0.0,2297.5,7.0
0,1.0,1.0,1.0,11238.0,0.0,1.0,0.0,11238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,70.0,70.0,1.0,103424.0,9.957321318069306,70.0,43.0,14774.857142857143,164.0,165578340.0,25642.0,0.0,699.0,0.0,0.0,33.0,10.0,122.0,31.0,72.0,23.42857142857143,3663.142857142857,0.0,99.85714285714286,0.0,17.428571428571427,8742.0,0.0,2914.0,7.0
0,7.0,7.0,1.0,26044.0,75.02315312547995,7.0,0.0,6511.0,8.0,23533252.0,2454.0,0.0,114.0,0.0,0.0,0.0,0.0,9.0,0.0,57.0,2.0,613.5,0.0,28.5,0.0,2.25,0.0,0.0,0.0,4.0
0,8.0,8.0,1.0,82786.0,0.3533447684391081,8.0,13.0,13797.666666666664,165.0,1643099.0,2165.0,0.0,531.0,0.0,0.0,0.0,63.0,133.0,61.0,184.0,27.5,360.83333333333326,0.0,88.5,0.0,22.16666666666667,6461.0,0.0,2153.6666666666665,6.0
0,3.0,3.0,1.0,11061.0,27.409999095922608,3.0,7.0,5530.5,59.0,82842.0,183.0,0.0,91.0,0.0,0.0,0.0,12.0,12.0,11.0,17.0,29.5,91.5,0.0,45.5,0.0,6.0,758.0,0.0,758.0,2.0
0,15.0,12.0,1.0,960198.0,-7.958057608951488,15.0,0.0,64013.2,7.0,1278121791.0,78838.0,0.0,32.0,0.0,0.0,0.0,10.0,42.0,8.0,0.0,0.4666666666666667,5255.866666666667,0.0,2.1333333333333333,0.0,2.8,0.0,0.0,0.0,15.0
0,3.0,3.0,1.0,13302.0,23.735754021951585,3.0,21.0,4434.0,47.0,1585982.0,121.0,0.0,75.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,15.666666666666664,40.333333333333336,0.0,25.0,0.0,3.0,0.0,0.0,0.0,3.0
0,7.0,6.0,1.0,31988.0,-0.8817994247842941,7.0,26.0,7997.0,28.0,6948618.0,476.0,0.0,150.0,0.0,0.0,2.0,10.0,35.0,11.0,14.0,7.0,119.0,0.0,37.5,0.0,8.75,1308.0,0.0,1308.0,4.0
0,322.0,323.0,1.0,575135.0,-153.16974623349302,322.0,29.0,38342.333333333336,284.0,563766266.0,134785.0,0.0,9588.0,0.0,0.0,81.0,39.0,793.0,176.0,626.0,18.933333333333334,8985.666666666666,0.0,639.2,0.0,52.86666666666667,36017.0,0.0,1565.9565217391305,15.0
0,20.0,19.0,1.0,124771.0,15.79879138581882,20.0,49.0,15596.375,37.0,160744276.0,70916.0,0.0,1511.0,0.0,0.0,10.0,31.0,114.0,30.0,16.0,4.625,8864.5,0.0,188.875,0.0,14.25,1371.0,0.0,457.0,8.0
0,237.0,235.0,1.0,806946.0,-1.472706971718058,237.0,39.0,53796.4,295.0,610373294.0,323189.0,0.0,6529.0,377.0,3.0,161.0,84.0,815.0,151.0,668.0,19.666666666666668,21545.933333333334,0.0,435.26666666666665,0.2,54.33333333333334,120844.0,1.0,3776.375,15.0
0,97.0,96.0,1.0,283196.0,279.70886947555755,97.0,0.0,18879.733333333334,322.0,391595290.0,7594.0,0.0,5148.0,0.0,3.0,95.0,18.0,360.0,71.0,301.0,21.466666666666665,506.26666666666665,0.0,343.2,0.2,24.0,56308.0,0.0,5630.8,15.0
0,72.0,72.0,1.0,367565.0,15.905434412960973,72.0,15.0,36756.5,394.0,319814839.0,123727.0,0.0,1070.0,0.0,0.0,0.0,55.0,380.0,39.0,516.0,39.4,12372.7,0.0,107.0,0.0,38.0,15334.0,0.0,2190.5714285714284,10.0
0,9.0,9.0,1.0,25599.0,-0.06879174967772178,9.0,0.0,12799.5,28.0,25882005.0,1916.0,0.0,154.0,0.0,0.0,9.0,3.0,39.0,9.0,1.0,14.0,958.0,0.0,77.0,0.0,19.5,0.0,0.0,0.0,2.0
0,106.0,106.0,1.0,421823.0,-123.52365565651944,106.0,13.0,28121.53333333333,49.0,158710376.0,124041.0,0.0,2079.0,0.0,0.0,35.0,22.0,422.0,53.0,582.0,3.2666666666666666,8269.4,0.0,138.6,0.0,28.13333333333333,1225.0,0.0,612.5,15.0
0,233.0,231.0,1.0,736269.0,-0.9660911976465124,233.0,34.0,52590.642857142855,434.0,833138525.0,319214.0,0.0,8553.0,302.0,1.0,169.0,126.0,968.0,190.0,202.0,31.0,22801.0,0.0,610.9285714285714,0.07142857142857142,69.14285714285714,96613.0,0.0,4830.65,14.0
0,12.0,13.0,1.0,36761.0,1.946301787220152,12.0,26.0,18380.5,46.0,6118788.0,845.0,0.0,213.0,0.0,0.0,1.0,17.0,34.0,17.0,12.0,23.0,422.5,0.0,106.5,0.0,17.0,0.0,0.0,0.0,2.0
0,11.0,11.0,1.0,49628.0,19.7674699766261,11.0,42.0,24814.0,27.0,60930913.0,30766.0,0.0,570.0,0.0,0.0,4.0,16.0,59.0,17.0,32.0,13.5,15383.0,0.0,285.0,0.0,29.5,0.0,0.0,0.0,2.0
0,73.0,73.0,1.0,126452.0,13.409554613608325,73.0,38.0,18064.571428571428,43.0,63346217.0,51035.0,0.0,1112.0,0.0,0.0,17.0,8.0,146.0,20.0,169.0,6.142857142857142,7290.7142857142835,0.0,158.85714285714286,0.0,20.857142857142858,7913.0,0.0,2637.6666666666665,7.0
0,84.0,84.0,1.0,361079.0,-54.75933798420844,84.0,0.0,25791.357142857134,438.0,363402823.0,102705.0,0.0,3362.0,0.0,1.0,140.0,94.0,450.0,146.0,352.0,31.285714285714285,7336.071428571428,0.0,240.14285714285717,0.07142857142857142,32.142857142857146,39167.0,0.0,6527.833333333332,14.0
0,218.0,218.0,1.0,402248.0,-42.53933891529604,218.0,43.0,26816.53333333333,479.0,607333716.0,30491.0,0.0,5457.0,0.0,3.0,5.0,31.0,402.0,35.0,131.0,31.93333333333333,2032.733333333333,0.0,363.8,0.2,26.8,10339.0,0.0,646.1875,15.0
0,6.0,6.0,1.0,20767.0,2.1324697837915925,6.0,20.0,6922.333333333332,41.0,1485270.0,844.0,0.0,52.0,0.0,0.0,0.0,3.0,21.0,6.0,10.0,13.666666666666664,281.3333333333333,0.0,17.333333333333332,0.0,7.0,64.0,0.0,64.0,3.0
0,84.0,84.0,1.0,51212.0,1320.1522885261268,84.0,0.0,3414.133333333333,0.0,0.0,16507.0,0.0,96.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1100.4666666666667,0.0,6.4,0.0,0.7333333333333333,0.0,0.0,0.0,15.0
0,18.0,18.0,1.0,41370.0,1.7577471597776166,18.0,38.0,6895.0,47.0,43729047.0,54394.0,0.0,731.0,0.0,0.0,28.0,4.0,60.0,26.0,1.0,7.833333333333332,9065.666666666666,0.0,121.83333333333331,0.0,10.0,3550.0,0.0,3550.0,6.0
0,24.0,23.0,1.0,1215245.0,4.821807948191516,24.0,50.0,86803.21428571429,3617.0,2015355086.0,92295.0,0.0,31771.0,0.0,0.0,21.0,64.0,171.0,75.0,645.0,258.35714285714283,6592.5,0.0,2269.357142857143,0.0,12.214285714285715,0.0,0.0,0.0,14.0
0,165.0,163.0,1.0,325433.0,21.08125174767156,165.0,38.0,25033.30769230769,213.0,346438810.0,40801.0,0.0,3827.0,0.0,1.0,49.0,10.0,326.0,26.0,172.0,16.384615384615387,3138.5384615384614,0.0,294.38461538461536,0.07692307692307693,25.07692307692308,46064.0,0.0,6580.571428571428,13.0
0,75.0,76.0,1.0,245204.0,-1.320108970489878,75.0,35.0,17514.571428571428,396.0,82311338.0,125561.0,0.0,1385.0,0.0,0.0,17.0,41.0,234.0,49.0,191.0,28.285714285714285,8968.642857142857,0.0,98.92857142857143,0.0,16.714285714285715,17776.0,0.0,1481.333333333333,14.0
0,142.0,140.0,1.0,469348.0,-149.0878005232791,142.0,40.0,31289.866666666665,138.0,203058703.0,205635.0,0.0,1281.0,0.0,4.0,29.0,27.0,385.0,36.0,223.0,9.2,13709.0,0.0,85.4,0.26666666666666666,25.66666666666667,60527.0,1.0,2421.08,15.0
0,16.0,16.0,1.0,43959.0,133.94215064036945,16.0,0.0,7326.5,44.0,44919866.0,1209.0,0.0,213.0,0.0,0.0,4.0,14.0,61.0,11.0,15.0,7.333333333333332,201.5,0.0,35.5,0.0,10.166666666666666,682.0,0.0,682.0,6.0
1,31.0,29.0,1.0,991702.0,-0.07635055692133323,31.0,38.0,76284.76923076923,2517.0,291000140.0,60461.0,0.0,1433.0,0.0,0.0,88.0,52.0,390.0,321.0,3.0,193.61538461538456,4650.846153846154,0.0,110.23076923076924,0.0,30.0,0.0,0.0,0.0,13.0
0,11.0,12.0,1.0,142332.0,43.045998088975075,11.0,0.0,14233.2,139.0,166350986.0,41372.0,0.0,1580.0,0.0,0.0,60.0,24.0,183.0,57.0,15.0,13.9,4137.2,0.0,158.0,0.0,18.3,1898.0,0.0,1898.0,10.0
